"today","base","enumerateur","uuid","question.name","ancienne.valeur","nouvelle.valeur","parent.other.question","parent.other.answer","probleme","checkid","action"
"2020-08-02","dedougou","dedougou_511","b3c72deb-40c1-4d0e-9dea-61dd56240abd","duration_entretien","422.501683330536",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-02","dedougou","dedougou_511","8a3bcf87-1dd5-4ee8-9889-609166be490d","duration_entretien","358.818216665586",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-03","dedougou","dedougou_509","b7e3d185-1680-496c-82cf-03077674aeec","duration_entretien","232.233633335431",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-03","ouahigouya","ouahigouya_301","bb574cfd-bfae-49c2-b19f-8b2583883388","duration_entretien","316.416700001558",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-04","dedougou","dedougou_505","b77dc23d-4910-41ec-9ea5-e1fef31ec39a","duration_entretien","519.104066665967",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-04","dedougou","dedougou_505","1e6028c1-d0d8-475b-9c60-4f0648fbf537","duration_entretien","371.695600001017",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-04","dedougou","dedougou_505","f109bdf0-94fe-4f36-a21f-417ed274e77b","duration_entretien","330.967466664314",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-04","dedougou","dedougou_509","6b6067e2-8fff-4d4b-803d-b46c1bd6ea5f","duration_entretien","440.617533330123",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-04","dedougou","dedougou_509","a3ae33df-e559-4210-99d6-cef097c7f76f","duration_entretien","331.606183334192",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-04","koudougou","koudougou_706","c49f04f7-9a26-4eae-aa27-3c7a687ba7bc","duration_entretien","288.317750000954",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-04","dedougou","dedougou_511","aebc870d-2e6c-4365-8601-9fe85188e1a3","duration_entretien","275.325233332316",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-04","dedougou","dedougou_511","b926fac0-cb6e-4fee-94dd-82d00ed784d7","duration_entretien","218.119183329741",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-04","dedougou","dedougou_511","78ab2f01-7dd4-4e6f-aeca-25333abfe9d8","duration_entretien","605.308333333333",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","tenkodogo","tenkodogo_805","ca6d24db-82dd-4385-a5c3-0acbafffb727","duration_entretien","373.979016661644",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","tenkodogo","tenkodogo_805","2c475664-2966-4007-b896-8ade756eebf2","duration_entretien","285.04206666549",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-01","ouahigouya","ouahigouya_311","6d786abf-8fe1-4507-b2d9-2cd83e4d76e4","duration_entretien","6010.84363332987",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_509","365f1d6f-f723-4404-93d9-f365bf1ac1c9","duration_entretien","546.850166666508",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_509","500064e8-3677-475f-af4a-bc09e3a2c1fa","duration_entretien","260.511299999555",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_510","9b8a93ef-f713-49b4-87f6-da949933dd8d","duration_entretien","379.164149999619",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_512","2163039f-2ef0-46ec-947f-2834a817d809","duration_entretien","369.385650002956",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_511","53aff1a6-2f44-4822-a9e1-fc25618dd7d8","duration_entretien","248.996050000191",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_511","0fdac6fc-0b27-4319-b2a7-dcb00358131b","duration_entretien","201.57879999876",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_511","0fdac6fc-0b27-4319-b2a7-dcb00358131b","duration_entretien","201.57879999876",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_511","0fdac6fc-0b27-4319-b2a7-dcb00358131b","duration_entretien","201.57879999876",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_511","0fdac6fc-0b27-4319-b2a7-dcb00358131b","duration_entretien","201.57879999876",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_511","0fdac6fc-0b27-4319-b2a7-dcb00358131b","duration_entretien","201.57879999876",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_511","0fdac6fc-0b27-4319-b2a7-dcb00358131b","duration_entretien","201.57879999876",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_511","0fdac6fc-0b27-4319-b2a7-dcb00358131b","duration_entretien","201.57879999876",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-05","dedougou","dedougou_511","0fdac6fc-0b27-4319-b2a7-dcb00358131b","duration_entretien","201.57879999876",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-06","dedougou","dedougou_509","42946263-8743-4449-b5da-b73a7fef74a7","duration_entretien","323.92043333451",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-06","tenkodogo","tenkodogo_805","b9c9b930-0a93-4015-b8df-34528b0512db","duration_entretien","308.809866666794",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-06","dedougou","dedougou_512","0ec1270c-3165-4feb-b326-66411bf97dba","duration_entretien","213.947316666444",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-06","ouahigouya","ouahigouya_308","749ac0b3-64db-4a64-995f-85ce58f0d501","duration_entretien","205.505750000477",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-06","dedougou","dedougou_510","d690453c-4011-4da0-9177-18a5ccb639a8","duration_entretien","229.772283331553",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-06","dedougou","dedougou_511","162c6f4b-072a-4779-b5df-e306084e333f","duration_entretien","333.426350001494",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-06","fada","fada_409","5f1b935b-5381-48b7-82bc-b510c1be980a","duration_entretien","1018.22460000515",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-07","tenkodogo","tenkodogo_807","f42fa86c-e11f-4661-8fc5-02b5c53b5110","duration_entretien","205.67336666584",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-08","dori","dori_107","7f790aeb-a1a2-40c5-9410-9d22436c2662","duration_entretien","226.843500002225",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-07","fada","fada_407","94680552-3cf2-4c22-826e-dfc462acd687","duration_entretien","218.034583338102",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-08","dedougou","dedougou_511","0fddead8-54d9-4ad1-b9da-af7254af77b8","duration_entretien","309.571933333079",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-08","dedougou","dedougou_511","c97fb1fc-1849-4bab-b03a-a5539dfcc591","duration_entretien","237.187849998474",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-08","dedougou","dedougou_509","7081bef6-6695-452d-b729-07cd0375722e","duration_entretien","394.359449998538",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-08","dedougou","dedougou_509","5dab4f71-85dd-4274-a03c-65b8813346b6","duration_entretien","284.92110000054",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-08","koudougou","koudougou_702","2765f11e-faba-47da-a2ed-7087d984b09b","duration_entretien","342.00904999574",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-08","koudougou","koudougou_705","cf394938-e80a-467e-a954-3e72d5a217af","duration_entretien","338.923816665014",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-08","ouahigouya","ouahigouya_301","a5309f24-6ae4-4b2b-82c5-e0ea9d1d7fcd","duration_entretien","200.746750001113",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-08","dedougou","dedougou_510","27410da8-260f-487f-be2d-7faceba29930","duration_entretien","207.585900000731",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-08","bobo","bobo_602","3593a2fd-dd8f-4098-b745-d006a1129427","duration_entretien","1308.14284999768",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-08","bobo","bobo_601","d87bbfb6-663e-4a89-af86-c133ece3eaa5","duration_entretien","1024.18796666463",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-09","dedougou","dedougou_506","e727f34c-d3cd-415d-ad4c-3a31ba7d6ef4","duration_entretien","222.066683332125",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-09","dedougou","dedougou_508","a4461098-9aa7-4b62-9de0-0ff860d14ed3","duration_entretien","210.968850000699",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-09","dedougou","dedougou_502","e59ff5fd-d57f-44f1-b49d-3713255e35c6","duration_entretien","253.207733333111",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-09","dedougou","dedougou_502","6bd13910-3af2-4f3a-a24f-ef01cff60797","duration_entretien","221.097699999809",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-09","dedougou","dedougou_510","b0890567-0090-4c07-9f0e-0b3581557bd7","duration_entretien","322.909416663647",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-09","dedougou","dedougou_510","6afe9a6f-ca5e-4a44-b363-a73c15b1bca6","duration_entretien","271.225350002448",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-09","dedougou","dedougou_510","3f01e97d-4d88-4145-9da9-abd9a919ef8e","duration_entretien","202.448483335972",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-09","dedougou","dedougou_509","87e18c19-67f0-4f43-8963-6efa5bb694fe","duration_entretien","486.636966669559",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-09","dedougou","dedougou_509","34c96d13-5d50-434a-b836-691ab11d6004","duration_entretien","416.583999999364",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-09","dedougou","dedougou_511","fcf8b01a-06e1-4965-8e3b-b3fba5205e14","duration_entretien","288.989149999619",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-10","dedougou","dedougou_509","5039a11f-159d-4721-99cf-c8890ecc7b75","duration_entretien","388.544883330663",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-10","dedougou","dedougou_509","eee0cf00-d638-4eb9-81d4-bd0410e81d7c","duration_entretien","241.550916667779",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-10","dedougou","dedougou_512","04955a0f-ae62-4107-b64f-4d6fd25b4507","duration_entretien","235.257083332539",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-10","dedougou","dedougou_512","ae3ce818-2e71-4591-a2bc-211dbe4172f4","duration_entretien","374.506999997298",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-10","dedougou","dedougou_512","340ae3dc-4c36-4ba8-a34d-1691a5fda9b5","duration_entretien","343.56355000337",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-11","dori","dori_103","d777086a-0f96-418f-a675-8b3d022b927a","duration_entretien","491.650466664632",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-11","dedougou","dedougou_509","d225dc06-a6a5-48f7-8565-7e13ef19282d","duration_entretien","379.222200000286",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-11","dedougou","dedougou_509","919f96bf-1884-4958-a8d6-8d49a4bf245a","duration_entretien","315.471883336703",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-11","dedougou","dedougou_509","c56b6090-fbc3-4048-b56e-5f9edcc0a1f1","duration_entretien","235.35548333327",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-11","bobo","bobo_603","795895d9-8c59-4bf3-b345-752294bd0223","duration_entretien","278.263916663329",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-11","dedougou","dedougou_510","e23c9bf0-95bd-4498-97a5-18dfde2b8aee","duration_entretien","345.923233334223",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-11","dedougou","dedougou_510","a4b69247-effd-474b-aa73-d77563c96cef","duration_entretien","233.924983334541",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-12","dedougou","dedougou_509","3ab6a19f-8084-4ac0-8f87-2c011aa676e4","duration_entretien","505.104333329201",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-12","dedougou","dedougou_509","767bac5d-445b-4dc7-a4ea-1c207f437d30","duration_entretien","419.696866663297",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-12","dedougou","dedougou_511","2226f1ea-888e-4e08-accb-7f0c0bad5b8e","duration_entretien","325.382433334986",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-12","dedougou","dedougou_511","924cabd3-010f-42e9-b8d8-00d9e7aa2c47","duration_entretien","278.834016664823",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-12","dedougou","dedougou_511","090f1a70-1a3d-4d1f-b045-c6c47f2ddf6c","duration_entretien","212.51898333629",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-12","bobo","bobo_608","7840cc4a-7ecb-461b-9f2b-d26684a57dcf","duration_entretien","405.779883329074",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-12","dedougou","dedougou_510","3b270924-b798-445d-aed7-bbee14b47e7e","duration_entretien","248.813700000445",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-13","dedougou","dedougou_511","8d08e193-31fb-407b-b999-898f8273384a","duration_entretien","277.375200001399",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-13","dedougou","dedougou_511","0b05480f-6e3d-4bf3-af6f-5ca31603c1a9","duration_entretien","228.925899998347",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-13","dedougou","dedougou_506","1b233c9c-9407-4233-9dea-c3d06171ba85","duration_entretien","242.622399997711",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-13","dedougou","dedougou_509","235c2c57-5e8a-4ad6-aae4-5a7ebfbf347a","duration_entretien","426.478999996185",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-14","dedougou","dedougou_509","10e2f4e9-b166-4e31-bbd4-4a1ab34d05eb","duration_entretien","227.055833335718",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-14","dedougou","dedougou_511","82b7e414-7511-4d3d-9299-164904c4d30a","duration_entretien","219.692483333747",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-14","dedougou","dedougou_510","189f0087-a3d5-48c0-9cf2-44c5fdfc2b2b","duration_entretien","266.382683336735",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-15","dedougou","dedougou_504","0d3a055d-2e44-4916-a8f8-83468bfa1186","duration_entretien","493.145250002543",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-15","dedougou","dedougou_504","5ccc0f3c-27b6-4158-b5bb-4ddce2462282","duration_entretien","207.080833331744",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-15","dedougou","dedougou_504","83f41668-0f49-40f5-ab63-c60b1e1535e7","duration_entretien","382.702800003688",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-15","dedougou","dedougou_512","45b51dec-b963-43ef-8fd2-9eb0f3e83317","duration_entretien","327.488150000572",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-14","dedougou","dedougou_509","2842e5ea-4414-4052-9b71-e2f6aede2037","duration_entretien","985.1289833347",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-15","dedougou","dedougou_506","8282c6bf-5b38-4a89-862b-987e63355ddb","duration_entretien","600.478683332602",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-16","dedougou","dedougou_508","49bf40f7-a8b7-4484-9370-aa5019360f9d","duration_entretien","369.994933331013",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-16","dedougou","dedougou_508","320c8d81-6478-408a-8d22-039c957aca26","duration_entretien","318.254816667239",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-16","dedougou","dedougou_506","34ee17f9-f096-4cb5-bec1-350ad01a051e","duration_entretien","219.007683332761",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-08-16","dedougou","dedougou_510","7320c868-2d31-4f26-84bb-0b74a8732c8d","duration_entretien","338.686833333969",NA,NA,NA,"Duree d'enquete trop longue - plus de 200 minutes","id02","check"
"2020-07-13","tenkodogo","tenkodogo_807","1a47d199-f788-467b-89d6-1aedc2a3d3e2","nb_nsp","4",NA,NA,NA,"Nombre important de reponses nsp par enqueteur","id03","check"
"2020-07-13","dori","dori_107","d12e4e3c-c6b9-4c45-93f7-21d9b9a3c8be","nb_nsp","6",NA,NA,NA,"Nombre important de reponses nsp par enqueteur","id03","check"
"2020-07-14","tenkodogo","tenkodogo_808","4deda38b-93ef-4e8a-a8df-3fbf336eab07","nb_nsp","4",NA,NA,NA,"Nombre important de reponses nsp par enqueteur","id03","check"
"2020-07-14","dori","dori_102","17c80e59-8567-497b-8529-97ab5cc54be2","nb_nsp","4",NA,NA,NA,"Nombre important de reponses nsp par enqueteur","id03","check"
"2020-07-14","koudougou","koudougou_706","81983f7a-f4f1-4d0e-af46-8cfbb3247363","nb_nsp","4",NA,NA,NA,"Nombre important de reponses nsp par enqueteur","id03","check"
"2020-07-15","tenkodogo","tenkodogo_808","dd6641e2-db83-4764-a42a-8ee670568a41","nb_nsp","6",NA,NA,NA,"Nombre important de reponses nsp par enqueteur","id03","check"
